City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
242,tofol,5.3248,163.0078,27.88,83,100,2.57,FM,1701816345
243,esikhaleni,-28.871,31.8996,20.75,81,100,4.44,ZA,1701816345
244,ghat,24.9647,10.1728,17.37,24,2,1.81,LY,1701816345
245,qaqortoq,60.7167,-46.0333,-1.35,71,100,3.48,GL,1701816345
246,murun-kuren,49.6342,100.1625,-13.12,83,89,1.43,MN,1701816346
247,san francisco,37.7749,-122.4194,20.17,75,89,3.58,US,1701816346
248,brookings,44.3114,-96.7984,3.0,70,0,2.57,US,1701816258
249,bernkastel-kues,49.9167,7.0667,4.47,94,75,5.14,DE,1701816346
250,alice springs,-23.7,133.8833,27.75,30,0,0.0,AU,1701816087
251,santa terezinha,-29.9002,-50.0904,20.97,91,100,8.17,BR,1701816346
252,mosjoen,65.836,13.1908,-1.94,93,40,0.0,NO,1701816346
253,saint-francois,46.4154,3.9054,5.69,72,75,2.57,FR,1701816347
254,aegina,37.7467,23.4275,15.12,78,100,4.82,GR,1701816347
255,nemuro,43.3236,145.575,6.89,88,54,1.54,JP,1701816347
256,sitka,57.0531,-135.33,8.94,66,75,12.86,US,1701816347
257,hadibu,12.65,54.0333,24.69,60,87,6.03,YE,1701816347
258,rikaze,29.25,88.8833,-5.17,66,1,1.58,CN,1701816347
259,nuuk,64.1835,-51.7216,-2.66,43,40,7.2,GL,1701816348
260,akhmet'a,42.0311,45.2075,8.29,94,99,2.43,GE,1701816348
261,ylitornio,66.3089,23.6773,-19.03,100,95,1.06,FI,1701816348
262,masumbwe,-3.6333,32.1833,17.63,96,70,0.84,TZ,1701816348
263,jolo,6.05,121.0167,26.48,86,98,1.46,PH,1701816348
264,honefoss,60.168,10.2565,-13.16,94,57,1.34,NO,1701816348
265,hollister,36.8525,-121.4016,25.64,40,0,4.12,US,1701816348
266,montanha,-18.1269,-40.3633,24.06,80,0,5.98,BR,1701816349
267,barkly west,-28.5354,24.5215,22.6,22,79,5.34,ZA,1701816349
268,tashla,51.7716,52.7427,-9.54,84,19,4.26,RU,1701816349
269,turbo,8.0937,-76.7269,31.07,88,10,3.92,CO,1701816159
270,kailua-kona,19.6406,-155.9956,27.98,80,40,6.17,US,1701816349
271,nabire,-3.3667,135.4833,27.3,73,74,1.23,ID,1701816349
272,turochak,52.2576,87.1224,0.78,100,100,1.45,RU,1701816350
273,general pico,-35.6566,-63.7568,14.33,96,100,4.66,AR,1701816350
274,merizo village,13.2658,144.6691,28.31,86,34,5.41,GU,1701816350
275,bria,6.5423,21.9863,23.3,63,62,1.19,CF,1701816350
276,miyaly,48.8844,53.7836,-5.06,84,7,4.92,KZ,1701816350
277,atyrau,47.1167,51.8833,-2.99,80,75,6.0,KZ,1701816350
278,bayana,26.9,77.2833,15.57,51,0,1.58,IN,1701816350
279,korla,41.7597,86.1469,-0.06,50,4,1.9,CN,1701816350
280,monrovia,6.3005,-10.7969,26.87,79,9,3.57,LR,1701816351
281,alaghsas,17.0187,8.0168,21.49,18,1,5.49,NE,1701816351
282,pisco,-13.7,-76.2167,22.03,78,0,9.26,PE,1701816351
283,abashiri,44.0213,144.2697,3.11,85,5,2.63,JP,1701816351
284,itaituba,-4.2761,-55.9836,25.31,77,73,0.95,BR,1701816351
285,nueve de julio,-35.4444,-60.8831,17.2,84,97,1.34,AR,1701816351
286,kalemie,-5.9475,29.1947,20.86,88,90,1.68,CD,1701816351
287,villa zempoala,19.45,-96.4167,22.73,74,98,3.69,MX,1701816352
288,atafu village,-8.5421,-172.5159,28.68,76,85,4.17,TK,1701816352
289,kresttsy,58.2452,32.5165,-18.65,100,89,1.37,RU,1701816352
290,port saint john's,-31.6229,29.5448,19.08,84,99,3.68,ZA,1701816352
291,crane,31.3974,-102.3501,18.42,28,4,1.65,US,1701816352
292,la seu d'urgell,42.3588,1.4614,5.96,68,100,1.29,ES,1701816352
293,ataq,14.5377,46.8319,15.37,40,4,1.26,YE,1701816352
294,santarem,-2.4431,-54.7083,29.07,74,0,2.06,BR,1701816353
295,howrah,22.5892,88.3103,22.0,78,75,2.57,IN,1701816353
296,okhotsk,59.3833,143.3,-24.02,76,100,5.84,RU,1701816353
297,vengerovo,55.6848,76.7471,-10.28,96,100,2.72,RU,1701816353
298,akureyri,65.6835,-18.0878,-16.04,92,0,1.54,IS,1701816353
299,soio,-6.1349,12.3689,25.96,81,100,1.82,AO,1701816353
300,talara,-4.5772,-81.2719,25.42,65,40,6.17,PE,1701816353
301,medina,24.4686,39.6142,21.24,23,0,2.57,SA,1701816288
302,praia da vitoria,38.7333,-27.0667,19.14,88,40,12.62,PT,1701816354
303,iskateley,67.6803,53.1512,-32.6,99,32,1.61,RU,1701816354
304,tuy hoa,13.0833,109.3,23.39,92,50,1.52,VN,1701816354
305,katsuren-haebaru,26.3369,127.8719,20.01,77,20,2.06,JP,1701816354
306,malango,-2.9627,119.9001,21.31,89,71,0.72,ID,1701816354
307,kapoeta,4.7717,33.5903,28.62,44,63,2.4,SS,1701816354
308,san julian,21.0167,-102.1667,15.43,62,100,1.26,MX,1701816355
309,sinjar,36.3209,41.8754,12.99,47,99,3.05,IQ,1701816355
310,al majaridah,19.1236,41.9111,23.89,52,0,0.45,SA,1701816059
311,yermentau,51.6214,73.1069,2.76,83,96,10.8,KZ,1701816077
312,tutoia,-2.7619,-42.2744,27.16,85,15,5.24,BR,1701816355
313,el porvenir,13.7617,-87.3458,27.63,66,8,1.94,HN,1701816355
314,uffenheim,49.5333,10.25,2.74,94,100,5.71,DE,1701816355
315,port lincoln,-34.7333,135.8667,19.18,68,96,4.98,AU,1701816355
316,papao,-17.75,-149.55,25.82,81,100,8.26,PF,1701816356
317,jiagedaqi,50.4167,124.1167,-13.27,71,54,5.45,CN,1701816356
318,wenchang,30.904,118.4887,10.15,67,98,3.16,CN,1701816356
319,tocopilla,-22.092,-70.1979,19.91,70,20,4.52,CL,1701816113
320,carbonear,47.7332,-53.2148,0.08,87,100,3.37,CA,1701816356
321,tindouf,27.6711,-8.1474,18.25,36,0,3.09,DZ,1701816356
322,molde,62.7375,7.1591,-7.09,79,100,3.6,NO,1701816356
323,lompoc,34.6391,-120.4579,29.08,24,0,3.09,US,1701816357
324,nampa,43.5407,-116.5635,14.7,66,0,4.63,US,1701816357
325,lihue,21.9789,-159.3672,27.58,76,40,8.75,US,1701816127
326,viedma,-40.8135,-62.9967,23.47,43,68,10.85,AR,1701816163
327,belyy yar,53.6039,91.3903,-9.06,92,75,0.0,RU,1701816357
328,labrador city,52.9463,-66.9114,-16.05,78,100,5.14,CA,1701816314
329,tazacorte,28.629,-17.9293,20.64,89,0,2.57,ES,1701816357
330,terra rica,-22.7094,-52.6169,24.53,81,96,1.31,BR,1701816357
331,lethem,3.3803,-59.7968,30.26,48,54,3.97,GY,1701816358
332,gejiu,23.306,103.1635,9.29,96,98,1.55,CN,1701816358
333,sulak,43.2734,47.5146,5.63,70,100,6.18,RU,1701816358
334,amahai,-3.3333,128.9167,28.5,72,83,0.54,ID,1701816358
335,ndago,-4.6,34.35,17.93,87,49,1.52,TZ,1701816358
336,kismayo,-0.3582,42.5454,27.47,74,95,6.21,SO,1701816358
337,itamaraca,-7.7478,-34.8256,28.03,71,1,4.57,BR,1701816359
338,male,4.1748,73.5089,28.97,79,75,4.12,MV,1701816359
339,san pedro de uraba,8.2752,-76.3764,25.27,93,39,2.42,CO,1701816359
340,batangafo,7.3008,18.2833,27.67,46,94,1.58,CF,1701816359
341,kidal,18.4411,1.4078,23.95,13,0,3.5,ML,1701816359
342,pangoa,-12.1167,-73.0,20.38,99,100,0.4,PE,1701816359
343,hadithah,34.1397,42.3781,16.42,41,22,4.55,IQ,1701816359
344,mana,5.6592,-53.7767,25.06,92,71,3.87,GF,1701816359
345,invercargill,-46.4,168.35,17.16,47,85,1.72,NZ,1701816360
346,kingston,17.997,-76.7936,29.53,78,20,7.72,JM,1701816360
347,kavaratti,10.5669,72.642,27.8,71,100,3.28,IN,1701816360
348,salekhard,66.53,66.6019,-37.03,100,62,1.42,RU,1701816360
349,kremmen,52.7622,13.0252,0.53,91,100,3.76,DE,1701816360
350,toyooka,35.5333,134.8333,9.16,72,13,1.67,JP,1701816361
351,prince rupert,54.3161,-130.3201,8.83,82,100,9.77,CA,1701816207
352,saint-philippe,-21.3585,55.7679,21.17,79,12,2.26,RE,1701816361
353,balqash,46.8481,74.995,3.86,84,100,3.69,KZ,1701816361
354,minas de marcona,-15.2119,-75.1103,16.87,71,63,6.1,PE,1701816361
355,bayanaul,50.7889,75.6956,4.49,67,100,11.0,KZ,1701816361
356,vilyuysk,63.7553,121.6247,-46.67,100,70,1.34,RU,1701816362
357,pitimbu,-7.4706,-34.8086,27.33,72,1,5.36,BR,1701816362
358,port blair,11.6667,92.75,25.02,94,40,0.51,IN,1701816362
359,mazagao,-0.115,-51.2894,26.03,83,74,2.19,BR,1701816362
360,borovskoy,53.8,64.15,-12.19,93,52,4.77,KZ,1701816362
361,sur,22.5667,59.5289,23.58,45,0,3.74,OM,1701816363
362,vila velha,-20.3297,-40.2925,26.97,85,0,5.66,BR,1701816363
