City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,kamakwie,9.5,-12.2333,22.1,95,0,0.59,SL,1701834740
363,st. john's,47.5649,-52.7093,-0.57,93,100,2.06,CA,1701834583
364,cartagena del chaira,1.3349,-74.8429,23.71,75,37,1.28,CO,1701834740
365,blenheim,-41.516,173.9528,24.18,54,100,2.68,NZ,1701834740
366,casablanca,33.5928,-7.6192,17.96,77,71,2.68,MA,1701834315
367,longboat key,27.4125,-82.659,18.33,74,0,2.57,US,1701834740
368,dudinka,69.4058,86.1778,-36.29,98,23,2.24,RU,1701834741
369,lazaro cardenas,17.9583,-102.2,26.46,65,100,1.32,MX,1701834741
370,saldanha,-33.0117,17.9442,16.03,76,0,3.82,ZA,1701834741
371,torghay,49.6339,63.4981,-5.82,64,7,7.11,KZ,1701834741
372,san luis,-33.295,-66.3356,14.76,94,25,3.75,AR,1701834741
373,boguchar,49.9358,40.545,-4.28,77,100,2.28,RU,1701834741
374,scarborough,54.2797,-0.4044,4.95,86,15,0.45,GB,1701834474
375,ta`u,-14.2336,-169.5144,27.11,82,64,7.09,AS,1701834742
376,fraga,41.5229,0.3489,5.46,75,100,0.35,ES,1701834742
377,gondia,21.45,80.2,20.1,82,100,4.76,IN,1701834742
378,myeik,12.4333,98.6,29.69,65,13,1.44,MM,1701834742
379,north bondi,-33.8824,151.2769,29.54,64,20,7.2,AU,1701834742
380,bubaque,11.2833,-15.8333,27.98,61,1,2.48,GW,1701834742
381,whiteville,34.3388,-78.7031,7.11,89,0,0.0,US,1701834743
382,puerto baquerizo moreno,-0.9,-89.6,23.83,83,57,4.2,EC,1701834739
383,winnemucca,40.973,-117.7357,5.03,81,0,2.57,US,1701834743
384,nishinoomote,30.7333,131.0,18.31,55,40,4.12,JP,1701834743
385,mutzig,48.5397,7.4559,5.07,93,100,3.6,FR,1701834743
386,zaragoza,41.6561,-0.8773,8.6,74,0,1.54,ES,1701834466
387,benguela,-12.5763,13.4055,26.25,79,100,0.59,AO,1701834744
388,margherita,27.2833,95.6833,23.78,53,100,1.07,IN,1701834744
389,nar'yan-mar,67.6713,53.087,-32.72,99,57,1.79,RU,1701834744
390,la'ie,21.6477,-157.9253,25.98,82,9,4.02,US,1701834744
391,amga,60.8953,131.9608,-40.78,96,71,0.55,RU,1701834745
392,inhambane,-23.865,35.3833,23.99,88,40,1.54,MZ,1701834745
393,uacu cungo,-11.3634,15.1208,16.79,98,99,0.57,AO,1701834745
394,fruitland,38.3221,-75.6202,6.0,87,40,1.54,US,1701834745
395,gazli,40.1333,63.45,9.73,43,87,3.99,UZ,1701834745
396,tazacorte,28.629,-17.9293,20.54,87,0,3.09,ES,1701834745
397,visnagar,23.7,72.55,22.5,52,0,5.03,IN,1701834746
398,siwa oasis,29.2041,25.5195,13.62,63,10,3.63,EG,1701834746
399,novyy urengoy,66.0833,76.6333,-38.25,100,21,2.09,RU,1701834746
400,altagracia de orituco,9.8601,-66.3814,21.56,94,64,2.05,VE,1701834746
401,mwene-ditu,-7.0,23.45,16.9,97,82,0.14,CD,1701834746
402,hadibu,12.65,54.0333,25.69,57,58,7.6,YE,1701834747
403,petropavlovka,50.6114,105.3196,-16.41,88,89,0.86,RU,1701834747
404,kayyerkan,69.3786,87.7439,-32.44,83,10,0.47,RU,1701834747
405,port-cartier,50.0334,-66.8654,-9.18,87,5,3.55,CA,1701834747
406,al jawf,29.5,38.75,17.14,54,94,4.86,SA,1701834747
407,esmeraldas,-19.7625,-44.3139,23.48,85,4,1.17,BR,1701834565
408,chinde,26.8418,88.0763,17.15,51,100,1.72,NP,1701834748
409,lincoln,40.8,-96.667,1.12,78,55,0.45,US,1701834492
410,celestun,20.8667,-90.4,24.54,88,51,7.09,MX,1701834748
411,isla mujeres,21.2311,-86.731,25.09,81,98,5.46,MX,1701834748
412,kavaratti,10.5669,72.642,28.45,70,100,3.16,IN,1701834748
413,cabo san lucas,22.8909,-109.9124,24.73,70,40,2.06,MX,1701834039
414,iturama,-19.7281,-50.1956,23.77,81,95,1.59,BR,1701834589
415,leticia,-4.2153,-69.9406,25.03,94,40,1.03,CO,1701834611
416,aioun,16.6614,-9.6149,19.98,18,2,4.13,MR,1701834749
417,ryotsu-minato,38.0833,138.4333,14.08,55,14,3.36,JP,1701834749
418,kuqa,41.7278,82.9364,5.26,41,29,2.03,CN,1701834749
419,diamantina,-18.2494,-43.6003,18.47,84,1,2.8,BR,1701834749
420,nobres,-14.7203,-56.3275,23.86,82,99,0.91,BR,1701834750
421,porto cristo,39.5395,3.333,10.18,65,100,3.21,ES,1701834750
422,fort bragg,35.139,-79.006,8.03,84,75,0.0,US,1701834750
423,vadso,70.0744,29.7487,-7.91,79,20,4.63,NO,1701834750
424,mount pearl,47.5166,-52.7813,-1.03,94,100,2.06,CA,1701834750
425,bathsheba,13.2167,-59.5167,27.34,78,20,9.26,BB,1701834750
426,qrendi,35.8347,14.4583,15.62,67,40,3.09,MT,1701834750
427,vrangel',42.7297,133.0839,3.72,82,100,3.87,RU,1701834751
428,hammerfest,70.6634,23.6821,-8.75,73,20,4.63,NO,1701834751
429,kodinsk,58.6881,99.1844,-29.76,89,16,2.59,RU,1701834751
430,nova sintra,14.8667,-24.7167,21.98,71,100,7.17,CV,1701834751
431,sechura,-5.5569,-80.8222,21.76,75,100,6.2,PE,1701834751
432,hirara,24.8,125.2833,23.92,68,75,3.6,JP,1701834751
433,beroroha,-21.6667,45.1667,29.0,38,66,0.65,MG,1701834752
434,tabou,4.423,-7.3528,25.53,84,2,2.81,CI,1701834752
435,kindu,-2.95,25.95,18.98,99,89,0.29,CD,1701834752
436,carahue,-38.7,-73.1667,10.63,93,68,0.74,CL,1701834468
437,chegdomyn,51.1167,133.0167,-4.48,78,100,1.99,RU,1701834752
438,slave lake,55.2834,-114.769,-5.01,86,0,0.0,CA,1701834492
439,ende,-8.8432,121.6623,32.01,61,98,2.13,ID,1701834752
440,mugia,43.1041,-9.2179,10.59,77,93,5.71,ES,1701834753
441,crane,31.3974,-102.3501,12.9,37,80,4.77,US,1701834753
442,yelizovo,53.1873,158.3805,-2.92,36,0,3.0,RU,1701834753
443,wynyard,-41.0,145.7167,20.22,36,99,5.43,AU,1701834753
444,almoloya del rio,19.1581,-99.4897,14.43,71,98,1.52,MX,1701834753
445,ayapa,18.1833,-93.1667,24.99,93,42,3.15,MX,1701834753
446,shalkar,47.8288,59.6258,-4.15,63,6,7.22,KZ,1701834754
447,luderitz,-26.6481,15.1594,15.56,78,20,5.75,NA,1701834754
448,bodaybo,57.8506,114.1933,-25.93,96,100,0.61,RU,1701834754
449,nsanje,-16.92,35.262,23.42,86,1,2.18,MW,1701834754
450,semirara,12.0697,121.3986,27.87,81,90,7.85,PH,1701834754
451,el bauga,18.262,33.9081,20.79,40,12,4.4,SD,1701834754
452,saynshand,44.8824,110.1163,-5.71,68,100,5.27,MN,1701834755
453,magadi,12.9667,77.2333,25.98,71,78,1.12,IN,1701834755
454,nuriootpa,-34.4833,139.0,34.8,18,61,3.54,AU,1701834755
455,papao,-17.75,-149.55,25.82,76,100,2.26,PF,1701834755
456,kaduy,59.2,37.15,-17.6,99,87,1.03,RU,1701834755
457,leh,34.1667,77.5833,-5.94,35,0,1.4,IN,1701834756
458,bahua,25.85,80.6333,22.1,49,100,2.18,IN,1701834756
459,shrigonda,18.6167,74.6833,23.49,66,91,5.29,IN,1701834756
460,apiai,-24.5094,-48.8425,17.72,99,93,1.05,BR,1701834756
461,roxas,11.5853,122.7511,27.3,75,100,4.08,PH,1701834756
462,klin,56.3333,36.7333,-22.33,100,100,0.92,RU,1701834757
463,khandyga,62.6667,135.6,-45.33,97,50,0.29,RU,1701834757
464,valparaiso,-33.0393,-71.6273,11.8,82,0,1.54,CL,1701834757
465,novoukrayinka,48.3264,31.5285,-2.52,69,91,4.67,UA,1701834757
466,weno,7.4515,151.8468,28.97,84,100,3.09,FM,1701834757
467,ridgecrest,35.6225,-117.6709,14.12,49,0,3.09,US,1701834757
468,kudahuvadhoo,2.6708,72.8944,27.85,78,94,3.69,MV,1701834758
469,san rafael,-34.6177,-68.3301,16.74,72,87,2.93,AR,1701834633
470,gamba,-2.65,10.0,22.88,92,98,2.27,GA,1701834758
471,traverse city,44.7631,-85.6206,3.11,94,20,0.0,US,1701834758
472,kailua-kona,19.6406,-155.9956,23.46,98,19,0.45,US,1701834758
473,carnarvon,-24.8667,113.6333,27.74,60,1,9.59,AU,1701834758
474,ketchikan,55.3422,-131.6461,6.86,87,100,6.69,US,1701834759
475,mount isa,-20.7333,139.5,36.87,30,40,5.14,AU,1701834619
476,trofaiach,47.4167,15.0,1.08,100,97,1.83,AT,1701834619
477,pisco,-13.7,-76.2167,20.03,83,0,4.63,PE,1701834759
478,raduzhny,62.0961,77.475,-31.81,94,7,4.9,RU,1701834759
479,oranjemund,-28.55,16.4333,15.42,93,52,2.16,NA,1701834759
480,dunedin,-45.8742,170.5036,15.45,78,81,2.68,NZ,1701834587
481,hithadhoo,-0.6,73.0833,27.8,80,100,4.59,MV,1701834760
482,grand island,40.925,-98.342,2.33,82,0,3.09,US,1701834597
483,ruteng,-8.6136,120.4721,25.59,62,84,0.4,ID,1701834760
484,ust-tsilma,65.441,52.1498,-33.66,100,91,1.17,RU,1701834760
485,palikir - national government center,6.9248,158.1611,26.47,94,100,5.14,FM,1701834760
486,koshki,54.2091,50.4677,-19.69,100,69,2.47,RU,1701834761
487,karoi,-16.8099,29.6925,20.21,37,19,3.25,ZW,1701834761
488,mejit,10.2753,170.8646,27.68,80,65,8.95,MH,1701834761
489,wotho,10.1657,166.0102,27.81,79,49,9.33,MH,1701834761
490,'ain deheb,34.8422,1.547,10.3,50,100,3.78,DZ,1701834761
491,shush,32.1942,48.2436,16.34,34,43,0.2,IR,1701834723
492,suihua,46.6406,126.9969,-6.95,73,95,4.24,CN,1701834761
493,talnakh,69.4865,88.3972,-32.29,78,12,0.82,RU,1701834762
494,gizo,-8.103,156.8419,26.96,88,100,11.23,SB,1701834762
495,alice town,25.7167,-79.3,25.44,46,100,5.3,BS,1701834762
496,ixtapa,20.7,-105.2,25.13,78,40,0.0,MX,1701834762
497,"laikit, laikit ii (dimembe)",1.4792,124.9735,28.47,74,40,2.57,ID,1701834762
498,kansanshi,-12.0951,26.4273,15.93,88,20,1.46,ZM,1701834762
499,sedan,49.6667,5.0,2.32,96,96,2.69,FR,1701834763
500,hancheng,32.5186,112.3522,17.71,14,0,5.8,CN,1701834763
501,sinabang,2.4803,96.3801,28.43,73,97,1.09,ID,1701834763
502,imaricho-ko,33.2667,129.8833,17.68,55,99,4.24,JP,1701834763
503,talcahuano,-36.7167,-73.1167,10.82,100,20,1.03,CL,1701834763
504,dapa,9.7594,126.0531,25.47,89,100,1.67,PH,1701834763
505,puerto lempira,15.2667,-83.7667,25.43,89,0,2.99,HN,1701834763
506,huanggang,23.677,116.9996,19.94,72,100,2.43,CN,1701834764
507,kaa-khem,51.6833,94.7333,-13.66,93,100,1.16,RU,1701834764
508,zyryanskoye,56.8306,86.6258,-17.62,94,100,5.88,RU,1701834764
509,praia,14.9215,-23.5087,23.3,68,75,5.66,CV,1701834764
510,dingwall,57.5953,-4.4272,-1.18,96,7,0.89,GB,1701834764
511,caleta de carquin,-11.0925,-77.6267,19.59,86,100,4.84,PE,1701834765
512,owensboro,37.7742,-87.1133,6.03,75,100,5.66,US,1701834765
513,bikenibeu village,1.3673,173.1241,30.98,74,40,2.57,KI,1701834765
514,beau vallon,-20.4189,57.6953,26.79,88,40,0.0,MU,1701834765
515,maxixe,-23.8597,35.3472,23.9,88,40,1.54,MZ,1701834765
516,borisoglebsk,51.3671,42.0849,-8.13,96,37,0.17,RU,1701834765
517,porkhov,57.765,29.5561,-21.33,100,99,0.54,RU,1701834765
518,serenje,-13.2325,30.2352,17.46,84,6,1.36,ZM,1701834766
519,chilca,-12.5211,-76.7372,18.63,87,96,2.59,PE,1701834766
520,taksimo,56.3444,114.8794,-23.8,70,51,1.53,RU,1701834766
521,melekeok village,7.4957,134.6367,32.31,70,75,2.57,PW,1701834766
522,swakopmund,-22.6833,14.5333,16.1,88,33,0.89,NA,1701834766
523,at-bashi,41.1702,75.8106,-0.23,46,23,0.09,KG,1701834766
524,watertown,42.3709,-71.1828,1.21,79,0,2.24,US,1701834767
525,al burayqah,30.4062,19.5739,16.98,49,88,5.6,LY,1701834767
526,los angeles,34.0522,-118.2437,22.7,46,0,3.09,US,1701834095
527,flin flon,54.7682,-101.865,-4.22,90,100,2.5,CA,1701834767
528,chifeng,42.2683,118.9636,-2.2,28,0,5.78,CN,1701834767
529,berrahal,36.8353,7.4533,10.85,85,100,2.2,DZ,1701834767
530,taroa,8.7058,171.2275,27.96,80,52,9.1,MH,1701834767
531,prince rupert,54.3161,-130.3201,8.83,76,75,10.8,CA,1701834768
532,borogontsy,62.6683,131.1683,-42.76,98,65,1.4,RU,1701834768
533,khanty-mansiysk,61.0042,69.0019,-34.94,68,0,2.0,RU,1701834768
534,machico,32.7,-16.7667,19.84,81,40,3.6,PT,1701834768
535,anjozorobe,-18.4,47.8667,20.28,77,94,0.96,MG,1701834768
536,horsham,51.064,-0.3272,4.75,97,8,2.1,GB,1701834569
537,fremont,37.5483,-121.9886,15.92,86,40,0.0,US,1701834622
538,zheshart,62.0731,49.5733,-25.99,98,83,1.09,RU,1701834769
539,rio preto da eva,-2.6994,-59.6997,24.06,87,12,0.9,BR,1701834769
540,chowchilla,37.123,-120.2602,15.01,71,0,0.0,US,1701834769
541,wajir,1.7471,40.0573,25.11,76,24,3.26,KE,1701834769
542,usogorsk,63.4106,48.6872,-26.3,99,34,1.29,RU,1701834769
543,argostolion,38.1811,20.489,14.3,72,73,9.54,GR,1701834769
544,kingston,17.997,-76.7936,26.53,84,20,2.06,JM,1701834584
545,vyazemskiy,47.5378,134.7525,0.41,98,100,2.79,RU,1701834770
546,alakurtti,66.9672,30.3491,-18.32,100,96,0.91,RU,1701834770
547,port moresby,-9.4431,147.1797,30.68,62,40,7.72,PG,1701834770
548,puerto ayacucho,5.6639,-67.6236,26.03,73,66,1.36,VE,1701834770
549,jinghong,21.991,100.7341,25.61,55,81,1.23,CN,1701834770
550,pervomayskiy,53.2485,40.2871,-17.79,100,97,1.11,RU,1701834770
551,ola,59.5833,151.2833,-19.28,69,98,4.92,RU,1701834770
552,umba,66.6871,34.3429,-11.45,91,100,5.0,RU,1701834771
